JobNum,PartNum, Price 
467961,"0010-68059, Rev 04",30039.57
467962,"0010-68059, Rev 04",30039.57
467963,"0010-68059, Rev 04",30039.57
467964,"0010-68059, Rev 04",30039.57
467326,"0010-68059, Rev 04",30039.57
467327,"0010-68059, Rev 04",30039.57
468152,"0010-64699, Rev 04",150.00
ASM467905,"0010-67096, Rev 03",150.00
ASM466086,"0010-84316, Rev 03",150.00
468353,"0010-68059, Rev 04",30039.57
468354,"0010-68059, Rev 04",30039.57
462188,"0010-84707, Rev 04",150.00
464286,"0010-86295, Rev 02",8090.00
ASM467904,"0010-62225, Rev 03",150.00
SCI466054,"0010-68318, Rev 04",150.00
468355,"0010-68059, Rev 04",30039.57
468357,"0010-68059, Rev 04",30039.57
ASM468326,"0010-84316, Rev 03",150.00
467947,"0010-81522, Rev 07",81679.15
462179,"0010-84707, Rev 04",150.00
464287,"0010-86295, Rev 02",8988.89
466614,"0010-84707, Rev 04",150.00
466911,"0010-86295, Rev 02",6783.33
ASM468445,"0010-85820, Rev 04",150.00
466912,"0010-86295, Rev 02",9044.44
464872,"0042-34970, Rev 02",150.00
466615,"0010-84707, Rev 04",150.00
463326,"0010-58498, Rev 03",698.00
MT-465650,"0042-37201, Rev 01",150.00
466280,"CSN-0148-01, Rev E",150.00
RMA11993,"0010-68059, Rev 03",150.00
P461246,"0022-54834, Rev 02",950.00
P460164,"0051-91132, Rev 02",150.00
MT-P458878,"0246-36327, Rev 04",150.00
CP465070,"0042-22013, Rev 02",150.00
466424,"0022-64836, Rev 03",3930.00
P466696,"713-183383-002,Rev A",3530.00
SCI467199,"0042-19117, Rev 03",150.00
RW467940,"0022-75458, Rev 02",150.00
RPM463973,"713-A25673-345,Rev A",662.00
E465044,"CHP-CYA-00036, Rev 01",150.00
E465043,"CHP-CYA-00035, Rev 01",150.00
461949,"0042-24514, Rev 04",91.20
RMA11936,"0010-86808, Rev 03",150.00
462295,"2039-9971, Rev 2",49.20
RW465303,"0022-83289, Rev 01",345.00
463135,"0010-51747, Rev 03",151.98
RMA11966,"0010-84707, Rev 04",150.00
MT-464333,"0022-47949, Rev 04",63.00
MT-P460475,"0042-31523, Rev 03",150.00
MT-464335,"0022-47949, Rev 04",31.50
